id,user_id,details,tag1,tag2,tag3,tag4,tag5,level,type
3919,58,Network,2,12,44,,,3,0
3920,99,Software,2,12,,,,2,1
3921,102,Dessert,3,14,50,,,3,2
3922,115,Line defense,1,7,28,,,3,0
3923,50,Hit by pitch,1,6,26,,,3,0
3924,12,Meditation,4,17,,,,2,1
3925,81,Security,2,10,38,,,3,0
3926,54,Backhand,9,34,,,,2,1
3927,16,Front-end,2,12,43,,,3,2
3928,111,Line defense,1,7,28,,,3,1
3929,43,Dessert,3,15,53,,,3,0
3930,101,Decorating,3,15,,,,2,0
3931,96,Dribbling,1,7,27,,,3,2
3932,108,Cooking,3,14,,,,2,0
3933,106,Art and music,5,20,,,,2,0
3934,12,Homerun,1,6,25,,,3,1
3935,122,Food,3,,,,,1,2
3936,11,Meditation,4,17,,,,2,2
3937,114,Hit by pitch,1,6,26,,,3,0
3938,104,Hardware,2,11,,,,2,0
3939,70,Bump and run coverage,1,8,31,,,3,0
3940,76,Ice cream,3,15,52,,,3,0
3941,89,Baseketball,1,7,,,,2,1
3942,67,Dribbling,1,7,27,,,3,1
3943,124,Software,2,12,,,,2,2
3944,96,Hobbies and activities,5,,,,,1,1
3945,10,Backspin,9,33,,,,2,0
3946,87,Meditation,4,17,,,,2,1
3947,39,Hobbies and activities,5,,,,,1,0
3948,50,Bodybuilding,4,16,,,,2,1
3949,6,Software,2,12,,,,2,2
3950,3,Bodybuilding,4,16,,,,2,0
3951,95,Machine learning,2,10,36,,,3,2
3952,9,Hit by pitch,1,6,26,,,3,1
3953,25,Football,1,8,,,,2,1
3954,5,Computer Sciences,2,10,,,,2,0
3955,66,Hit and run,1,6,24,,,3,0
3956,14,Yoga,4,19,,,,2,1
3957,9,Homerun,1,6,25,,,3,2
3958,14,Travel,5,22,,,,2,0
3959,64,Front-end,2,12,43,,,3,2
3960,34,Baseketball,1,7,,,,2,2
3961,64,Biology,2,13,,,,2,2
3962,9,Security,2,10,38,,,3,1
3963,77,Slam dunk,1,7,29,,,3,0
3964,20,DNA,2,13,47,,,3,0
3965,46,Create,2,11,40,,,3,0
3966,8,Backspin,9,33,,,,2,2
3967,95,Swing volley,9,35,,,,2,1
3968,120,Security,2,10,38,,,3,2
3969,116,Nutritions,4,18,,,,2,0
3970,51,Backspin,9,33,,,,2,1
3971,95,Line defense,1,7,28,,,3,0
3972,101,Off-tackle run,1,8,30,,,3,1
3973,71,Dribbling,1,7,27,,,3,1
3974,17,Off-tackle run,1,8,30,,,3,1
3975,61,DNA,2,13,47,,,3,2
3976,120,Data mining,2,10,37,,,3,2
3977,53,Swing volley,9,35,,,,2,2
3978,49,Machine learning,2,10,36,,,3,2
3979,98,Spread offense,1,8,32,,,3,1
3980,31,Computer Sciences,2,10,,,,2,2
3981,7,Football,1,8,,,,2,2
3982,63,Front-end,2,12,43,,,3,2
3983,2,Hobbies and activities,5,,,,,1,2
3984,70,Baseketball,1,7,,,,2,2
3985,48,Sport,1,,,,,1,1
3986,111,Diseases,2,13,45,,,3,2
3987,114,Food,3,,,,,1,0
3988,124,Travel,5,22,,,,2,2
3989,52,Ice cream,3,15,52,,,3,0
3990,22,Virus,2,13,46,,,3,2
3991,123,Food,3,,,,,1,0
3992,15,Fitness and wellness,4,,,,,1,1
3993,10,Hit and run,1,6,24,,,3,2
3994,70,Technology,2,,,,,1,2
3995,95,Computer Sciences,2,10,,,,2,0
3996,10,Fix,2,11,39,,,3,1
3997,83,Vehicle,5,23,,,,2,2
3998,30,Hit by pitch,1,6,26,,,3,1
3999,17,Decorating,3,15,,,,2,0
4000,25,Decorating,3,15,,,,2,0
4001,7,Baseball,1,6,,,,2,2
4002,115,Decorating,3,15,,,,2,1
4003,88,Baseball,1,6,,,,2,2
4004,99,Ice cream,3,14,49,,,3,2
4005,44,Backspin,9,33,,,,2,1
4006,30,Virus,2,13,46,,,3,0
4007,109,Dessert,3,14,50,,,3,2
4008,51,Front-end,2,12,43,,,3,1
4009,64,Swing volley,9,35,,,,2,1
4010,53,Line defense,1,7,28,,,3,1
4011,90,Hardware,2,11,,,,2,2
4012,106,Machine learning,2,10,36,,,3,2
4013,4,Hobbies and activities,5,,,,,1,2
4014,69,DNA,2,13,47,,,3,2
4015,9,Travel,5,22,,,,2,1
4016,59,Slam dunk,1,7,29,,,3,2
4017,106,Swing volley,9,35,,,,2,1
4018,83,Cake,3,14,48,,,3,0
4019,22,Hit and run,1,6,24,,,3,0
4020,53,Hobbies and activities,5,,,,,1,0
4021,36,Nutritions,4,18,,,,2,0
4022,60,Machine learning,2,10,36,,,3,1
4023,4,Line defense,1,7,28,,,3,2
4024,42,Nutritions,4,18,,,,2,2
4025,66,Cooking,3,14,,,,2,0
4026,1,Backhand,9,34,,,,2,1
4027,96,Bodybuilding,4,16,,,,2,2
4028,93,Cake,3,15,51,,,3,1
4029,33,Pets,5,21,,,,2,2
4030,115,Football,1,8,,,,2,1
4031,65,Create,2,11,40,,,3,1
4032,97,Fix,2,11,39,,,3,2
4033,68,Create,2,11,40,,,3,2
4034,63,Backspin,9,33,,,,2,2
4035,25,Bump and run coverage,1,8,31,,,3,0
4036,117,Assemble,2,11,41,,,3,2
4037,72,Fix,2,11,39,,,3,2
4038,56,Spread offense,1,8,32,,,3,1
4039,102,Hobbies and activities,5,,,,,1,0
4040,62,Decorating,3,15,,,,2,2
4041,118,Spread offense,1,8,32,,,3,0
4042,112,Swing volley,9,35,,,,2,2
4043,60,Backspin,9,33,,,,2,1
4044,119,Back-end,2,12,42,,,3,2
4045,73,Security,2,10,38,,,3,2
4046,9,Create,2,11,40,,,3,0
4047,60,Bodybuilding,4,16,,,,2,1
4048,87,Fix,2,11,39,,,3,1
4049,101,Bodybuilding,4,16,,,,2,2
4050,55,Bodybuilding,4,16,,,,2,2
4051,31,Diseases,2,13,45,,,3,0
4052,19,Travel,5,22,,,,2,2
4053,79,Network,2,12,44,,,3,0
4054,103,Front-end,2,12,43,,,3,2
4055,120,Data mining,2,10,37,,,3,1
4056,59,Back-end,2,12,42,,,3,0
4057,5,Ice cream,3,15,52,,,3,0
4058,26,Swing volley,9,35,,,,2,0
4059,89,Backhand,9,34,,,,2,1
4060,44,Data mining,2,10,37,,,3,2
4061,117,Homerun,1,6,25,,,3,2
4062,98,Cake,3,14,48,,,3,2
4063,122,Spread offense,1,8,32,,,3,2
4064,73,Cooking,3,14,,,,2,1
4065,30,Backspin,9,33,,,,2,1
4066,124,Bump and run coverage,1,8,31,,,3,1
4067,107,Fix,2,11,39,,,3,1
4068,11,Bump and run coverage,1,8,31,,,3,0
4069,5,Off-tackle run,1,8,30,,,3,2
4070,94,Hobbies and activities,5,,,,,1,2
4071,94,Backhand,9,34,,,,2,1
4072,62,Baseketball,1,7,,,,2,2
4073,92,Baseball,1,6,,,,2,2
4074,68,Tennis,9,,,,,1,0
4075,99,Network,2,12,44,,,3,1
4076,122,Fix,2,11,39,,,3,0
4077,85,Dribbling,1,7,27,,,3,1
4078,8,Hit by pitch,1,6,26,,,3,1
4079,46,Computer Sciences,2,10,,,,2,0
4080,63,Slam dunk,1,7,29,,,3,1
4081,42,Security,2,10,38,,,3,2
4082,13,Decorating,3,15,,,,2,1
4083,65,Dessert,3,14,50,,,3,0
4084,120,Bump and run coverage,1,8,31,,,3,1
4085,122,Sport,1,,,,,1,1
4086,112,Backspin,9,33,,,,2,1
4087,12,Swing volley,9,35,,,,2,0
4088,62,Ice cream,3,15,52,,,3,0
4089,13,Computer Sciences,2,10,,,,2,0
4090,20,Create,2,11,40,,,3,1
4091,11,Baseketball,1,7,,,,2,1
4092,62,Tennis,9,,,,,1,1
4093,58,Vehicle,5,23,,,,2,0
4094,14,Cooking,3,14,,,,2,2
4095,73,Food,3,,,,,1,1
4096,9,Virus,2,13,46,,,3,2
4097,11,Nutritions,4,18,,,,2,2
4098,50,Bump and run coverage,1,8,31,,,3,2
4099,66,Cake,3,15,51,,,3,1
4100,52,Art and music,5,20,,,,2,1
4101,81,Baseball,1,6,,,,2,0
4102,41,Food,3,,,,,1,1
4103,120,Meditation,4,17,,,,2,2
4104,78,Cooking,3,14,,,,2,2
4105,67,Hit by pitch,1,6,26,,,3,1
4106,116,Biology,2,13,,,,2,2
4107,37,Software,2,12,,,,2,0
4108,30,Slam dunk,1,7,29,,,3,2
4109,55,Slam dunk,1,7,29,,,3,1
4110,81,Diseases,2,13,45,,,3,2
4111,5,Dessert,3,15,53,,,3,1
4112,48,Backspin,9,33,,,,2,0
4113,56,Dessert,3,15,53,,,3,0
4114,68,Football,1,8,,,,2,1
4115,87,Baseketball,1,7,,,,2,2
4116,80,Hardware,2,11,,,,2,0
4117,71,Hardware,2,11,,,,2,2
4118,24,Security,2,10,38,,,3,0
4119,55,Bump and run coverage,1,8,31,,,3,2
4120,29,Backspin,9,33,,,,2,0
4121,76,Cake,3,15,51,,,3,1
4122,47,Ice cream,3,15,52,,,3,1
4123,43,Travel,5,22,,,,2,1
4124,90,DNA,2,13,47,,,3,2
4125,74,Backspin,9,33,,,,2,1
4126,48,Backspin,9,33,,,,2,2
4127,74,Spread offense,1,8,32,,,3,2
4128,25,Backhand,9,34,,,,2,1
4129,101,Security,2,10,38,,,3,2
4130,43,Ice cream,3,15,52,,,3,1
4131,104,Hit and run,1,6,24,,,3,1
4132,13,Swing volley,9,35,,,,2,1
4133,85,Spread offense,1,8,32,,,3,1
4134,104,Fitness and wellness,4,,,,,1,1
4135,72,DNA,2,13,47,,,3,1
4136,68,Decorating,3,15,,,,2,2
4137,93,Homerun,1,6,25,,,3,1
4138,51,Fitness and wellness,4,,,,,1,0
4139,38,Hobbies and activities,5,,,,,1,0
4140,48,Front-end,2,12,43,,,3,1
4141,21,Cake,3,15,51,,,3,0
4142,48,Line defense,1,7,28,,,3,2
4143,77,Ice cream,3,15,52,,,3,1
4144,99,Software,2,12,,,,2,0
4145,124,DNA,2,13,47,,,3,0
4146,78,Dribbling,1,7,27,,,3,1
4147,38,Create,2,11,40,,,3,2
4148,74,Back-end,2,12,42,,,3,1
4149,61,DNA,2,13,47,,,3,0
4150,17,Biology,2,13,,,,2,1
4151,56,Dessert,3,15,53,,,3,2
4152,115,Software,2,12,,,,2,2
4153,77,Vehicle,5,23,,,,2,1
4154,18,Dribbling,1,7,27,,,3,1
4155,123,Network,2,12,44,,,3,1
4156,32,Fitness and wellness,4,,,,,1,1
4157,52,Backspin,9,33,,,,2,0
4158,103,Ice cream,3,15,52,,,3,1
4159,58,Backhand,9,34,,,,2,1
4160,47,Ice cream,3,15,52,,,3,2
4161,111,Fitness and wellness,4,,,,,1,1
4162,72,Spread offense,1,8,32,,,3,2
4163,7,Backhand,9,34,,,,2,1
4164,9,Tennis,9,,,,,1,1
4165,119,Machine learning,2,10,36,,,3,0
4166,66,Football,1,8,,,,2,2
4167,79,Security,2,10,38,,,3,1
4168,98,Ice cream,3,15,52,,,3,2
4169,65,Tennis,9,,,,,1,0
4170,7,Security,2,10,38,,,3,2
4171,74,Dessert,3,15,53,,,3,2
4172,69,Hit and run,1,6,24,,,3,2
4173,112,Fix,2,11,39,,,3,0
4174,53,Bodybuilding,4,16,,,,2,0
4175,21,Hobbies and activities,5,,,,,1,0
4176,19,Bump and run coverage,1,8,31,,,3,1
4177,4,Tennis,9,,,,,1,2
4178,37,Diseases,2,13,45,,,3,2
4179,48,Fitness and wellness,4,,,,,1,0
4180,24,Hit and run,1,6,24,,,3,1
4181,111,Front-end,2,12,43,,,3,1
4182,89,Backspin,9,33,,,,2,0
4183,12,Swing volley,9,35,,,,2,0
4184,21,Yoga,4,19,,,,2,1
4185,76,Virus,2,13,46,,,3,2
4186,22,Baseketball,1,7,,,,2,2
4187,21,Cake,3,15,51,,,3,2
4188,41,Ice cream,3,15,52,,,3,0
4189,101,Fix,2,11,39,,,3,0
4190,60,Bodybuilding,4,16,,,,2,2
4191,11,Create,2,11,40,,,3,1
4192,36,Front-end,2,12,43,,,3,2
4193,84,Diseases,2,13,45,,,3,1
4194,33,Meditation,4,17,,,,2,2
4195,29,Diseases,2,13,45,,,3,0
4196,21,Sport,1,,,,,1,2
4197,33,Ice cream,3,14,49,,,3,1
4198,67,Baseketball,1,7,,,,2,2
4199,107,Computer Sciences,2,10,,,,2,2
4200,112,Virus,2,13,46,,,3,1
4201,52,Security,2,10,38,,,3,0
4202,33,Cake,3,15,51,,,3,1
4203,11,Virus,2,13,46,,,3,2
4204,70,Front-end,2,12,43,,,3,0
4205,73,Virus,2,13,46,,,3,0
4206,7,Fitness and wellness,4,,,,,1,2
4207,67,Spread offense,1,8,32,,,3,2
4208,65,Dribbling,1,7,27,,,3,1
4209,89,Tennis,9,,,,,1,2
4210,72,Ice cream,3,14,49,,,3,0
4211,33,Machine learning,2,10,36,,,3,2
4212,37,DNA,2,13,47,,,3,0
4213,22,Data mining,2,10,37,,,3,0
4214,45,Dessert,3,15,53,,,3,0
4215,46,Bump and run coverage,1,8,31,,,3,2
4216,18,Dessert,3,15,53,,,3,2
4217,122,Spread offense,1,8,32,,,3,0
4218,66,Software,2,12,,,,2,2
4219,61,Backspin,9,33,,,,2,2
4220,53,Sport,1,,,,,1,2
4221,106,Hardware,2,11,,,,2,1
4222,81,Cake,3,15,51,,,3,0
4223,36,Tennis,9,,,,,1,1
4224,8,Front-end,2,12,43,,,3,2
4225,15,Tennis,9,,,,,1,1
4226,67,Swing volley,9,35,,,,2,1
4227,116,Baseketball,1,7,,,,2,1
4228,110,Swing volley,9,35,,,,2,0
4229,15,Backspin,9,33,,,,2,2
4230,17,Computer Sciences,2,10,,,,2,2
4231,21,Pets,5,21,,,,2,1
4232,111,Cake,3,14,48,,,3,0
4233,106,Bump and run coverage,1,8,31,,,3,1
4234,81,Data mining,2,10,37,,,3,1
4235,52,Cooking,3,14,,,,2,1
4236,56,Tennis,9,,,,,1,1
4237,99,Software,2,12,,,,2,1
4238,95,Hit by pitch,1,6,26,,,3,0
4239,23,Yoga,4,19,,,,2,0
4240,101,Backspin,9,33,,,,2,2
4241,57,Network,2,12,44,,,3,0
4242,41,Swing volley,9,35,,,,2,0
4243,57,Nutritions,4,18,,,,2,1
4244,40,Sport,1,,,,,1,2
4245,55,Tennis,9,,,,,1,0
4246,1,Fitness and wellness,4,,,,,1,0
4247,71,Computer Sciences,2,10,,,,2,2
4248,22,Assemble,2,11,41,,,3,2
4249,66,Data mining,2,10,37,,,3,2
4250,75,Travel,5,22,,,,2,1
4251,92,Football,1,8,,,,2,2
4252,14,Dessert,3,15,53,,,3,1
4253,7,Bodybuilding,4,16,,,,2,1
4254,31,Ice cream,3,15,52,,,3,1
4255,70,Art and music,5,20,,,,2,0
4256,28,Front-end,2,12,43,,,3,2
4257,115,Software,2,12,,,,2,2
4258,81,Hobbies and activities,5,,,,,1,0
4259,40,Slam dunk,1,7,29,,,3,1
4260,77,Homerun,1,6,25,,,3,2
4261,123,Ice cream,3,14,49,,,3,0
4262,22,Art and music,5,20,,,,2,0
4263,64,Off-tackle run,1,8,30,,,3,0
4264,60,Assemble,2,11,41,,,3,0
4265,4,Technology,2,,,,,1,1
4266,5,Dessert,3,14,50,,,3,1
4267,40,Backspin,9,33,,,,2,1
4268,81,Slam dunk,1,7,29,,,3,1
4269,54,Slam dunk,1,7,29,,,3,0
4270,120,Biology,2,13,,,,2,1
4271,31,DNA,2,13,47,,,3,1
4272,21,Dessert,3,14,50,,,3,1
4273,115,Assemble,2,11,41,,,3,0
4274,122,Fitness and wellness,4,,,,,1,0
4275,94,Line defense,1,7,28,,,3,1
4276,51,Yoga,4,19,,,,2,2
4277,55,Pets,5,21,,,,2,1
4278,56,Security,2,10,38,,,3,0
4279,80,Security,2,10,38,,,3,2
4280,61,Tennis,9,,,,,1,1
4281,98,Ice cream,3,15,52,,,3,1
4282,82,Homerun,1,6,25,,,3,1
4283,39,Art and music,5,20,,,,2,1
4284,57,Cooking,3,14,,,,2,1
4285,18,Fitness and wellness,4,,,,,1,2
4286,67,Vehicle,5,23,,,,2,0
4287,95,Biology,2,13,,,,2,0
4288,120,Slam dunk,1,7,29,,,3,2
4289,75,Backhand,9,34,,,,2,0
4290,3,Cake,3,15,51,,,3,2
4291,94,Cake,3,14,48,,,3,1
4292,21,Hobbies and activities,5,,,,,1,0
4293,51,Create,2,11,40,,,3,2
4294,116,Front-end,2,12,43,,,3,0
4295,10,Dessert,3,15,53,,,3,1
4296,23,Dessert,3,14,50,,,3,2
4297,29,Virus,2,13,46,,,3,2
4298,42,Baseball,1,6,,,,2,2
4299,101,Technology,2,,,,,1,1
4300,81,Meditation,4,17,,,,2,2
4301,94,Assemble,2,11,41,,,3,1
4302,67,Pets,5,21,,,,2,2
4303,91,Baseball,1,6,,,,2,1
4304,12,Yoga,4,19,,,,2,0
4305,73,Ice cream,3,15,52,,,3,0
4306,111,Backhand,9,34,,,,2,2
4307,117,Bump and run coverage,1,8,31,,,3,2
4308,15,Security,2,10,38,,,3,2
4309,71,Ice cream,3,15,52,,,3,2
4310,26,Decorating,3,15,,,,2,1
4311,3,Tennis,9,,,,,1,1
4312,50,Fitness and wellness,4,,,,,1,2
4313,99,Food,3,,,,,1,2
4314,48,Sport,1,,,,,1,1
4315,99,Spread offense,1,8,32,,,3,2
4316,3,Ice cream,3,14,49,,,3,1
4317,120,Machine learning,2,10,36,,,3,0
4318,109,Security,2,10,38,,,3,0
4319,100,Fix,2,11,39,,,3,0
4320,12,Hobbies and activities,5,,,,,1,0
4321,96,Bodybuilding,4,16,,,,2,2
4322,56,Pets,5,21,,,,2,0
4323,69,Dessert,3,15,53,,,3,1
4324,15,Dribbling,1,7,27,,,3,1
4325,87,Create,2,11,40,,,3,0
4326,83,Dessert,3,15,53,,,3,1
4327,50,Decorating,3,15,,,,2,0
4328,11,Computer Sciences,2,10,,,,2,1
4329,83,Virus,2,13,46,,,3,0
4330,31,Nutritions,4,18,,,,2,2
4331,102,Dribbling,1,7,27,,,3,1
4332,70,Off-tackle run,1,8,30,,,3,0
4333,44,Spread offense,1,8,32,,,3,1
4334,54,Virus,2,13,46,,,3,1
4335,84,Nutritions,4,18,,,,2,0
4336,100,Pets,5,21,,,,2,2
4337,19,Data mining,2,10,37,,,3,1
4338,70,Meditation,4,17,,,,2,0
4339,93,Data mining,2,10,37,,,3,2
4340,73,Vehicle,5,23,,,,2,1
4341,97,Line defense,1,7,28,,,3,2
4342,41,Fitness and wellness,4,,,,,1,2
4343,35,Meditation,4,17,,,,2,2
4344,116,Spread offense,1,8,32,,,3,2
4345,73,Yoga,4,19,,,,2,0
4346,6,Baseketball,1,7,,,,2,2
4347,117,Data mining,2,10,37,,,3,0
4348,17,Pets,5,21,,,,2,2
4349,77,Back-end,2,12,42,,,3,0
4350,124,Backspin,9,33,,,,2,1
4351,33,Football,1,8,,,,2,1
4352,103,Swing volley,9,35,,,,2,2
4353,118,Homerun,1,6,25,,,3,1
4354,35,Backhand,9,34,,,,2,0
4355,65,Software,2,12,,,,2,2
4356,61,Machine learning,2,10,36,,,3,1
4357,63,Security,2,10,38,,,3,1
4358,30,Backhand,9,34,,,,2,2
4359,105,Bump and run coverage,1,8,31,,,3,0
4360,67,Hardware,2,11,,,,2,0
4361,42,Vehicle,5,23,,,,2,1
4362,110,Hit and run,1,6,24,,,3,0
4363,40,Hit by pitch,1,6,26,,,3,2
4364,122,Computer Sciences,2,10,,,,2,0
4365,120,Hardware,2,11,,,,2,0
4366,74,Data mining,2,10,37,,,3,1
4367,42,Back-end,2,12,42,,,3,2
4368,120,Hobbies and activities,5,,,,,1,0
4369,15,Fix,2,11,39,,,3,1
4370,94,DNA,2,13,47,,,3,2
4371,28,Baseball,1,6,,,,2,0
4372,101,Food,3,,,,,1,2
4373,10,Food,3,,,,,1,2
4374,40,Hobbies and activities,5,,,,,1,1
4375,59,Machine learning,2,10,36,,,3,0
4376,2,Homerun,1,6,25,,,3,0
4377,110,Ice cream,3,15,52,,,3,1
4378,74,Hit and run,1,6,24,,,3,0
4379,11,Slam dunk,1,7,29,,,3,2
4380,89,Fix,2,11,39,,,3,0
4381,42,Baseball,1,6,,,,2,2
4382,49,Hit by pitch,1,6,26,,,3,1
4383,22,Diseases,2,13,45,,,3,0
4384,54,Nutritions,4,18,,,,2,1
4385,56,Baseketball,1,7,,,,2,1
4386,75,Spread offense,1,8,32,,,3,1
4387,101,Hardware,2,11,,,,2,1
4388,20,Nutritions,4,18,,,,2,0
4389,69,Dessert,3,15,53,,,3,2
4390,30,Assemble,2,11,41,,,3,1
4391,105,Hardware,2,11,,,,2,2
4392,53,Swing volley,9,35,,,,2,0
4393,37,Cooking,3,14,,,,2,0
4394,60,Backspin,9,33,,,,2,2
4395,68,Meditation,4,17,,,,2,2
4396,90,Bump and run coverage,1,8,31,,,3,0
4397,74,Ice cream,3,14,49,,,3,0
4398,86,Nutritions,4,18,,,,2,0
4399,117,Art and music,5,20,,,,2,2
4400,122,Travel,5,22,,,,2,0
4401,5,Decorating,3,15,,,,2,0
4402,124,Dribbling,1,7,27,,,3,2
4403,19,Backhand,9,34,,,,2,0
4404,44,Bodybuilding,4,16,,,,2,1
4405,1,Yoga,4,19,,,,2,0
4406,53,Data mining,2,10,37,,,3,0
4407,17,Yoga,4,19,,,,2,2
4408,118,Vehicle,5,23,,,,2,0
4409,54,Computer Sciences,2,10,,,,2,1
4410,11,Bodybuilding,4,16,,,,2,1
4411,35,Hobbies and activities,5,,,,,1,1
4412,71,Software,2,12,,,,2,1
4413,53,Dessert,3,15,53,,,3,1
4414,72,Hit and run,1,6,24,,,3,2
4415,104,Cake,3,15,51,,,3,2
4416,19,Tennis,9,,,,,1,0
4417,48,Cooking,3,14,,,,2,0
4418,6,Art and music,5,20,,,,2,0
4419,78,Slam dunk,1,7,29,,,3,1
4420,51,Art and music,5,20,,,,2,2
4421,119,Network,2,12,44,,,3,0
4422,43,Hobbies and activities,5,,,,,1,1
4423,72,Backhand,9,34,,,,2,1
4424,13,Travel,5,22,,,,2,1
4425,64,Travel,5,22,,,,2,0
4426,57,Fitness and wellness,4,,,,,1,0
4427,118,Backhand,9,34,,,,2,2
4428,15,Back-end,2,12,42,,,3,0
4429,38,Sport,1,,,,,1,1
4430,76,Network,2,12,44,,,3,2
4431,117,Virus,2,13,46,,,3,0
4432,107,Tennis,9,,,,,1,2
4433,120,Network,2,12,44,,,3,2
4434,32,Backspin,9,33,,,,2,1
4435,33,Back-end,2,12,42,,,3,2
4436,17,Swing volley,9,35,,,,2,0
4437,83,Diseases,2,13,45,,,3,2
4438,53,Homerun,1,6,25,,,3,1
4439,20,Dessert,3,15,53,,,3,0
4440,57,Dessert,3,15,53,,,3,1
4441,20,Ice cream,3,14,49,,,3,1
4442,51,Pets,5,21,,,,2,0
4443,4,Software,2,12,,,,2,0
4444,96,Front-end,2,12,43,,,3,0
4445,112,Meditation,4,17,,,,2,1
4446,64,DNA,2,13,47,,,3,2
4447,103,Technology,2,,,,,1,2
4448,41,Baseketball,1,7,,,,2,2
4449,13,Swing volley,9,35,,,,2,0
4450,59,Security,2,10,38,,,3,2
4451,63,Dessert,3,14,50,,,3,1
4452,11,Baseball,1,6,,,,2,2
4453,1,Meditation,4,17,,,,2,0
4454,40,Ice cream,3,14,49,,,3,2
4455,28,Baseketball,1,7,,,,2,1
4456,3,Nutritions,4,18,,,,2,1
4457,59,Back-end,2,12,42,,,3,1
4458,22,Hardware,2,11,,,,2,0
4459,70,Biology,2,13,,,,2,1
4460,9,Security,2,10,38,,,3,2
4461,74,Backhand,9,34,,,,2,2
4462,95,Travel,5,22,,,,2,0
4463,102,Ice cream,3,14,49,,,3,1
4464,71,Biology,2,13,,,,2,2
4465,112,Software,2,12,,,,2,0
4466,13,Slam dunk,1,7,29,,,3,2
4467,70,Assemble,2,11,41,,,3,2
4468,105,Network,2,12,44,,,3,1
4469,124,Fitness and wellness,4,,,,,1,0
4470,111,Nutritions,4,18,,,,2,1
4471,18,Cake,3,14,48,,,3,1
4472,119,Data mining,2,10,37,,,3,0
4473,104,Dribbling,1,7,27,,,3,0
4474,74,Ice cream,3,15,52,,,3,2
4475,91,Cake,3,15,51,,,3,1
4476,118,DNA,2,13,47,,,3,1
4477,7,Vehicle,5,23,,,,2,2
4478,83,Cake,3,14,48,,,3,0
4479,54,Hit by pitch,1,6,26,,,3,1
4480,118,Ice cream,3,14,49,,,3,2
4481,102,Back-end,2,12,42,,,3,0
4482,46,Dessert,3,14,50,,,3,1
4483,124,Diseases,2,13,45,,,3,0
4484,83,Dessert,3,14,50,,,3,0
4485,83,Backspin,9,33,,,,2,2
4486,91,Football,1,8,,,,2,2
4487,78,Backhand,9,34,,,,2,0
4488,21,Travel,5,22,,,,2,1
4489,52,Vehicle,5,23,,,,2,2
4490,110,Virus,2,13,46,,,3,2
4491,85,Security,2,10,38,,,3,0
4492,101,Food,3,,,,,1,2
4493,52,Dessert,3,15,53,,,3,1
4494,67,Food,3,,,,,1,1
4495,110,Ice cream,3,15,52,,,3,1
4496,109,Diseases,2,13,45,,,3,1
4497,82,Pets,5,21,,,,2,2
4498,62,Cake,3,14,48,,,3,2
4499,97,Slam dunk,1,7,29,,,3,2
4500,33,Hit by pitch,1,6,26,,,3,1
4501,97,Cake,3,15,51,,,3,0
4502,19,Vehicle,5,23,,,,2,1
4503,109,Vehicle,5,23,,,,2,2
4504,77,Dessert,3,14,50,,,3,0
4505,68,Hobbies and activities,5,,,,,1,1
4506,13,Dessert,3,14,50,,,3,2
4507,12,Art and music,5,20,,,,2,2
4508,42,Decorating,3,15,,,,2,2
4509,52,Computer Sciences,2,10,,,,2,0
4510,123,Front-end,2,12,43,,,3,0
4511,72,Bump and run coverage,1,8,31,,,3,0
4512,89,Front-end,2,12,43,,,3,1
4513,13,Fitness and wellness,4,,,,,1,0
4514,31,Slam dunk,1,7,29,,,3,0
4515,74,Spread offense,1,8,32,,,3,2
4516,76,Backhand,9,34,,,,2,0
4517,27,Decorating,3,15,,,,2,2
4518,23,Security,2,10,38,,,3,1
4519,48,Diseases,2,13,45,,,3,0
4520,27,Bodybuilding,4,16,,,,2,0
4521,99,Assemble,2,11,41,,,3,0
4522,5,Front-end,2,12,43,,,3,2
4523,30,Swing volley,9,35,,,,2,1
4524,73,Backhand,9,34,,,,2,2
4525,56,Create,2,11,40,,,3,1
4526,112,Front-end,2,12,43,,,3,0
4527,103,Security,2,10,38,,,3,0
4528,98,Software,2,12,,,,2,1
4529,49,Fix,2,11,39,,,3,0
4530,1,Hit and run,1,6,24,,,3,1
4531,53,Software,2,12,,,,2,2
4532,25,Technology,2,,,,,1,1
4533,105,Dessert,3,15,53,,,3,2
4534,5,Computer Sciences,2,10,,,,2,0
4535,29,Slam dunk,1,7,29,,,3,1
4536,59,Baseketball,1,7,,,,2,0
4537,104,Bodybuilding,4,16,,,,2,0
4538,101,Backspin,9,33,,,,2,2
4539,42,Diseases,2,13,45,,,3,2
4540,118,Baseketball,1,7,,,,2,1
4541,30,Swing volley,9,35,,,,2,1
4542,89,Meditation,4,17,,,,2,2
4543,124,Hit by pitch,1,6,26,,,3,1
4544,46,Travel,5,22,,,,2,2
4545,100,Pets,5,21,,,,2,0
4546,29,Biology,2,13,,,,2,2
4547,66,Hit and run,1,6,24,,,3,0
4548,49,Software,2,12,,,,2,0
4549,14,Meditation,4,17,,,,2,1
4550,11,Football,1,8,,,,2,1
4551,118,Baseketball,1,7,,,,2,0
4552,27,Technology,2,,,,,1,1
4553,77,Cake,3,14,48,,,3,2
4554,31,Spread offense,1,8,32,,,3,1
4555,36,Network,2,12,44,,,3,1
4556,78,Cake,3,15,51,,,3,1
4557,70,Travel,5,22,,,,2,0
4558,108,Network,2,12,44,,,3,1
4559,26,Hit by pitch,1,6,26,,,3,2
4560,94,Swing volley,9,35,,,,2,0
